Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,UFOR,316,,OVERALL,Trees and Shrubs in Landscape,,73,76.493150685,11.692974253,96.0,37.0,1,3,4.0,3.0,3.0,4,10,11,18.0,7,9
UBCV,2021,W,UFOR,330,,201,Environmental Justice and Urban Green Equity,Jessica Quinton;Johanna Leoni Bock;Lorien Nesbitt,52,83.057692308,10.503805961,95.0,29.0,1,0,0.0,1.0,2.0,0,4,3,10.0,21,10
UBCV,2021,W,UFOR,330,,OVERALL,Environmental Justice and Urban Green Equity,,52,83.057692308,10.503805961,95.0,29.0,1,0,0.0,1.0,2.0,0,4,3,10.0,21,10
UBCV,2021,W,UFOR,400,,201,Urban Forestry Field School,Andrew Almas;Chanel Yee;Daniel Sax;Kaitlyn Pike;Laura Grant;Susan Day;Tahia Devisscher,51,82.156862745,5.416170415,92.0,71.0,0,0,0.0,0.0,0.0,2,3,12,12.0,17,5
UBCV,2021,W,UFOR,400,,OVERALL,Urban Forestry Field School,,51,82.156862745,5.416170415,92.0,71.0,0,0,0.0,0.0,0.0,2,3,12,12.0,17,5
UBCV,2021,W,UFOR,401,,101,Integrated Urban Forestry Capstone Studio,Andrew Almas;Angela Rout;Emily Tu;Kaitlyn Pike;Melissa Mchale;Susan Day;Yaying Zhou,53,92.41509434,4.546486227,98.0,68.0,0,0,0.0,0.0,0.0,1,0,0,1.0,4,47
UBCV,2021,W,UFOR,401,,OVERALL,Integrated Urban Forestry Capstone Studio,,53,92.41509434,4.546486227,98.0,68.0,0,0,0.0,0.0,0.0,1,0,0,1.0,4,47
UBCV,2021,W,UFOR,402,,201,"Urban Forestry Administration, Policy and Law",Laura Grant;Shabnam Vaghaye-Negar;Tahia Devisscher,86,79.38372093,9.751221468,98.0,51.0,0,1,2.0,4.0,4.0,4,13,9,23.0,14,12
UBCV,2021,W,UFOR,402,,OVERALL,"Urban Forestry Administration, Policy and Law",,86,79.38372093,9.751221468,98.0,51.0,0,1,2.0,4.0,4.0,4,13,9,23.0,14,12
UBCV,2021,W,UFOR,403,,201,Ecological Restoration,Cindy Prescott;Kate Mussett,53,88.20754717,8.74721602,98.0,60.0,0,0,0.0,1.0,0.0,2,2,6,3.0,7,32
UBCV,2021,W,UFOR,403,,OVERALL,Ecological Restoration,,53,88.20754717,8.74721602,98.0,60.0,0,0,0.0,1.0,0.0,2,2,6,3.0,7,32
UBCV,2021,W,UFOR,420,,101,Ecology of Urban Green Infrastructure,Susan Day,16,89.1875,7.858912138,96.0,64.0,0,0,0.0,0.0,1.0,0,0,0,2.0,1,12
UBCV,2021,W,UFOR,420,,OVERALL,Ecology of Urban Green Infrastructure,,16,89.1875,7.858912138,96.0,64.0,0,0,0.0,0.0,1.0,0,0,0,2.0,1,12
UBCV,2021,W,UFOR,495,,201,Biodiversity in Urban Areas,Athena Mckown;Hannah Griebling;Jaylen Bastos;Sarah Benson-Amram,56,80.910714286,11.59353548,95.0,39.0,2,1,1.0,0.0,2.0,2,2,10,10.0,15,11
UBCV,2021,W,UFOR,495,,OVERALL,Biodiversity in Urban Areas,,56,80.910714286,11.59353548,95.0,39.0,2,1,1.0,0.0,2.0,2,2,10,10.0,15,11
UBCV,2021,W,UFOR,511,,101,Geomatics Principles and Applications,Amy Blood;Kirsten Stevens;Nicholas Charles Coops;Paul Pickell,10,78.4,29.231641912,96.0,0.0,1,0,0.0,0.0,1.0,0,0,1,1.0,1,5
UBCV,2021,W,UFOR,511,,OVERALL,Geomatics Principles and Applications,,10,78.4,29.231641912,96.0,0.0,1,0,0.0,0.0,1.0,0,0,1,1.0,1,5
UBCV,2021,W,UFOR,512,,101,Urban Forest Governance,Cecil Konijnendijk;Kirsten Stevens;Owen Croy,10,81.1,10.619165064,91.0,61.0,0,0,0.0,1.0,0.0,1,2,0,1.0,2,3
UBCV,2021,W,UFOR,512,,OVERALL,Urban Forest Governance,,10,81.1,10.619165064,91.0,61.0,0,0,0.0,1.0,0.0,1,2,0,1.0,2,3
UBCV,2021,W,UFOR,521,,101,Advances in Arboriculture and Urban Ecology,Elizabeth Wolkovich;Meagan Hanna,10,80.2,9.635582206,92.0,64.0,0,0,0.0,0.0,1.0,1,2,1,0.0,3,2
UBCV,2021,W,UFOR,521,,OVERALL,Advances in Arboriculture and Urban Ecology,,10,80.2,9.635582206,92.0,64.0,0,0,0.0,0.0,1.0,1,2,1,0.0,3,2
UBCV,2021,W,UFOR,522,,201,Urban Forest Resources and Benefits Assessment,Cecil Konijnendijk;Everly Jazi;Sara Barron,10,87.3,5.869885481,97.0,82.0,0,0,0.0,0.0,0.0,0,0,0,5.0,2,3
UBCV,2021,W,UFOR,522,,OVERALL,Urban Forest Resources and Benefits Assessment,,10,87.3,5.869885481,97.0,82.0,0,0,0.0,0.0,0.0,0,0,0,5.0,2,3
UBCV,2021,W,UFOR,523,,201,Strategic Urban Forest Planning and Management,Addison Riddle;Andrew Almas;Cecil Konijnendijk;Lorien Nesbitt;Sophie Nitoslawski,10,86.5,5.06074215,94.0,76.0,0,0,0.0,0.0,0.0,0,0,1,1.0,5,3
UBCV,2021,W,UFOR,523,,OVERALL,Strategic Urban Forest Planning and Management,,10,86.5,5.06074215,94.0,76.0,0,0,0.0,0.0,0.0,0,0,1,1.0,5,3
UBCV,2021,W,URST,200,,101,Cities,Corrine Armistead;Elvin Wyly;Isabella Pojuner;Nicolo Jimenez,93,73.548387097,15.176867501,94.0,16.0,4,5,5,6,2,9,10,9,22,11,10
UBCV,2021,W,URST,200,,OVERALL,Cities,,93,73.548387097,15.176867501,94.0,16.0,4,5,5,6,2,9,10,9,22,11,10
UBCV,2021,W,URST,400,,101,Seminar in Urban Studies,Max Furrier,25,78.76,8.85663593,89.0,61.0,0,0,0,1,0,8,0,0,12,4,0
UBCV,2021,W,URST,400,,201,Seminar in Urban Studies,Elvin Wyly,35,79.457142857,15.589104146,90.0,25.0,3,0,0,0,0,0,2,0,14,12,4
UBCV,2021,W,URST,400,,OVERALL,Seminar in Urban Studies,,60,79.166666667,13.117676865,90.0,25.0,3,0,0,1,0,8,2,0,26,16,4
UBCV,2021,W,URSY,510,,002,Urban Systems and Society,Jordi Honey-Roses;Stephanie Chang,13,86.923076923,3.499084129,92.0,82.0,0,0,0,0,0,0,0,0,4,5,4
UBCV,2021,W,URSY,510,,OVERALL,Urban Systems and Society,,13,86.923076923,3.499084129,92.0,82.0,0,0,0,0,0,0,0,0,4,5,4
UBCV,2021,W,URSY,520,,002,Urban Systems Analysis and Planning,Martino Tran;Peter O'Brien;Stephanie Chang;Susan Nesbit,13,86.923076923,3.616202853,93.0,82.0,0,0,0,0,0,0,0,0,4,5,4
UBCV,2021,W,URSY,520,,OVERALL,Urban Systems Analysis and Planning,,13,86.923076923,3.616202853,93.0,82.0,0,0,0,0,0,0,0,0,4,5,4
UBCV,2021,W,URSY,540,,101,Urban Systems Project Delivery and Economics,Alan Russell;Tarek Ghoul,13,86.769230769,2.712742959,92.0,84.0,0,0,0,0,0,0,0,0,2,7,4
UBCV,2021,W,URSY,540,,OVERALL,Urban Systems Project Delivery and Economics,,13,86.769230769,2.712742959,92.0,84.0,0,0,0,0,0,0,0,0,2,7,4
UBCV,2021,W,URSY,550,,001,Infrastructure Asset Management,Dana Vanier,12,85.083333333,4.813963276,89.0,71.0,0,0,0,0,0,1,0,0,2,9,0
UBCV,2021,W,URSY,550,,OVERALL,Infrastructure Asset Management,,12,85.083333333,4.813963276,89.0,71.0,0,0,0,0,0,1,0,0,2,9,0
UBCV,2021,W,VANT,140,C,OVERALL,Content and Language Enrichment Tutorials,,85,71.776470588,10.516853221,91.0,29.0,5,2.0,1.0,2.0,11,9.0,15,26,12,1,1
UBCV,2021,W,VANT,140,C,V01,Content and Language Enrichment Tutorials,Daniel Riccardi;Jennifer Walsh Marr;John Pringle;Sandra Zappa,19,72.105263158,12.943873441,91.0,33.0,1,1.0,0.0,1.0,2,2.0,4,3,3,1,1
UBCV,2021,W,VANT,140,C,V02,Content and Language Enrichment Tutorials,Gabriel Potvin;Jennifer Lightfoot;Sandra Zappa,25,72.4,5.057996968,78.0,64.0,0,0.0,0.0,0.0,6,4.0,3,12,0,0,0
UBCV,2021,W,VANT,140,C,V03,Content and Language Enrichment Tutorials,Christopher Gradin;Daniel Riccardi;Jennifer Walsh Marr;Jodie Martin;John Pringle;Sandra Zappa,17,78.529411765,4.784318748,83.0,64.0,0,0.0,0.0,0.0,1,0.0,2,5,9,0,0
UBCV,2021,W,VANT,140,C,V04,Content and Language Enrichment Tutorials,Daniel Riccardi;Emrul Hasan;Jennifer Lightfoot;Sandra Zappa,13,62.384615385,14.682974617,79.0,29.0,3,1.0,1.0,1.0,1,1.0,2,3,0,0,0
UBCV,2021,W,VANT,140,C,V05,Content and Language Enrichment Tutorials,Alfredo Ferreira;Deogratias Nizonkiza;Katherine Lyon;Sandra Zappa,11,70.454545455,8.687504088,78.0,47.0,1,0.0,0.0,0.0,1,2.0,4,3,0,0,0
UBCV,2021,W,VANT,140,D,OVERALL,Content and Language Enrichment Tutorials,,168,77.982142857,11.942212763,94.0,0.0,3,2.0,6.0,3.0,8,10.0,18,22,53,27,16
UBCV,2021,W,VANT,140,D,V01,Content and Language Enrichment Tutorials,Gabriel Potvin;Jodie Martin;John Pringle;Sandra Zappa,9,84.222222222,7.710022337,91.0,67.0,0,0.0,0.0,0.0,1,0.0,0,0,2,3,3
UBCV,2021,W,VANT,140,D,V02,Content and Language Enrichment Tutorials,Alfredo Ferreira;Sandra Zappa;Wucheng Zhang,7,73.142857143,20.095012411,86.0,34.0,1,0.0,1.0,0.0,0,0.0,0,0,2,3,0
UBCV,2021,W,VANT,140,D,V03,Content and Language Enrichment Tutorials,Jodie Martin;Sandra Zappa,12,83.0,9.648363026,94.0,65.0,0,0.0,0.0,0.0,2,0.0,0,1,2,5,2
UBCV,2021,W,VANT,140,D,V05,Content and Language Enrichment Tutorials,Jodie Martin;Sandra Zappa,14,83.357142857,8.643424738,94.0,62.0,0,0.0,0.0,1.0,0,0.0,1,2,2,5,3
UBCV,2021,W,VANT,140,D,V11,Content and Language Enrichment Tutorials,Jodie Martin,14,84.071428571,6.378621574,94.0,75.0,0,0.0,0.0,0.0,0,0.0,1,3,5,2,3
UBCV,2021,W,VANT,140,D,V12,Content and Language Enrichment Tutorials,Alfredo Ferreira,8,77.75,5.470701183,86.0,72.0,0,0.0,0.0,0.0,0,0.0,4,1,2,1,0
UBCV,2021,W,VANT,140,D,V13,Content and Language Enrichment Tutorials,Jodie Martin,13,81.846153846,7.614089504,94.0,70.0,0,0.0,0.0,0.0,0,2.0,1,2,4,1,3
UBCV,2021,W,VANT,140,D,V14,Content and Language Enrichment Tutorials,Alfredo Ferreira,10,67.8,11.163432367,85.0,52.0,0,1.0,2.0,0.0,2,1.0,1,1,1,1,0
UBCV,2021,W,VANT,140,D,V15,Content and Language Enrichment Tutorials,Jodie Martin,10,79.3,9.405081369,90.0,59.0,0,0.0,1.0,0.0,0,0.0,2,1,3,1,2
UBCV,2021,W,VANT,140,D,VE1,Content and Language Enrichment Tutorials,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Daniel Riccardi;Fatimah Mahmood;Gabriel Potvin;Jodie Martin;John Pringle;Mingjun Wang;Naga Raghavendra Koppisetti;Pedro Dos Santos;Sandra Zappa,21,77.428571429,7.201190378,83.0,59.0,0,0.0,1.0,1.0,1,0.0,4,0,14,0,0
UBCV,2021,W,VANT,140,D,VE2,Content and Language Enrichment Tutorials,Amber Shaw;Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Christopher Gradin;Emrul Hasan;Fatimah Mahmood;Jodie Martin;John Pringle;Mingjun Wang;Naga Raghavendra Koppisetti;Pedro Dos Santos;Sandra Zappa,16,77.5,7.949842766,86.0,58.0,0,0.0,1.0,0.0,1,1.0,1,5,4,3,0
UBCV,2021,W,VANT,140,D,VE3,Content and Language Enrichment Tutorials,Angela Mercy Rutakomozibwa;Angela Rutakomozibwa;Fatimah Mahmood;John Pringle;Mingjun Wang;Naga Raghavendra Koppisetti;Pedro Dos Santos;Sandra Zappa,18,78.833333333,8.089572082,88.0,51.0,0,1.0,0.0,0.0,0,1.0,2,2,10,2,0
UBCV,2021,W,VANT,148,,OVERALL,UBC Vantage College Projects,,195,74.61025641,13.746298375,95.0,0.0,5,3.0,7.0,16.0,11,24.0,28,23,29,36,13
UBCV,2021,W,VANT,148,,V01,UBC Vantage College Projects,Eva Zysk,26,68.615384615,16.465908838,85.0,0.0,1,0.0,3.0,2.0,3,6.0,1,4,5,1,0
UBCV,2021,W,VANT,148,,V02,UBC Vantage College Projects,Christopher Gradin;Paulina Semenec,23,66.434782609,10.878778704,83.0,27.0,1,0.0,2.0,5.0,2,6.0,4,2,1,0,0
UBCV,2021,W,VANT,148,,V03,UBC Vantage College Projects,David Brownstein,20,70.15,4.475371199,76.0,62.0,0,0.0,0.0,2.0,3,7.0,5,3,0,0,0
UBCV,2021,W,VANT,148,,V04,UBC Vantage College Projects,David Brownstein,16,62.6875,17.865119647,80.0,18.0,2,0.0,1.0,4.0,1,1.0,3,3,1,0,0
UBCV,2021,W,VANT,148,,VGM,UBC Vantage College Projects,Christopher Addison;Fok-Shuen Leung;Meghan Allen;Priya Lekhi;Yuliya Kuzmenko,110,80.281818182,11.098501278,95.0,15.0,1,3.0,1.0,3.0,2,4.0,15,11,22,35,13
UBCV,2021,W,VANT,150,,OVERALL,Sustainability and Engineering Design,,58,67.206896552,14.156715127,91.0,35.0,12,0.0,0.0,7.0,6,8.0,6,7,8,3,1
UBCV,2021,W,VANT,150,,VE1,Sustainability and Engineering Design,Alfredo Ferreira;Amber Shaw;Behzad Zakani;Christopher Gradin;Daniel Riccardi;Emrul Hasan;Gabriel Potvin;Jodie Martin;Juan Abello Rubio;Katherine Lyon;Saloome Motavas;Vladan Prodanovic,58,67.206896552,14.156715127,91.0,35.0,12,0.0,0.0,7.0,6,8.0,6,7,8,3,1
UBCV,2021,W,VISA,101,,001,BFA Studio Practice,Phillip Mccrum,15,76.733333333,15.659167405,88.0,24.0,1,0.0,0,0.0,0.0,0.0,5,1,3,5.0,0
UBCV,2021,W,VISA,101,,OVERALL,BFA Studio Practice,,15,76.733333333,15.659167405,88.0,24.0,1,0.0,0,0.0,0.0,0.0,5,1,3,5.0,0
UBCV,2021,W,VISA,110,,001,Foundation Studio: Digital Media,Alexandra Elcock;Artem Struyanskiy;Joshua Hite;Matilda Aslizadeh;Natalie Purschwitz;Russell Gordon;Sol Hashemi,211,78.687203791,8.82295584,90.0,12.0,4,0.0,1,2.0,1.0,5.0,12,50,104,30.0,2
UBCV,2021,W,VISA,110,,002,Foundation Studio: Digital Media,Althea Thauberger;Artem Struyanskiy;Reggie-Anne Harrold;Sarvenaz Iraji;Xiong Gu;Yingqiu Zhao,156,77.865384615,11.243398946,87.0,0.0,3,0.0,0,0.0,0.0,6.0,18,51,65,13.0,0
UBCV,2021,W,VISA,110,,227,Foundation Studio: Digital Media,Joshua Hite;Russell Gordon;Saromi Kim;Yingqiu Zhao,86,75.790697674,9.65049987,86.0,13.0,3,0.0,1,0.0,0.0,2.0,21,26,31,2.0,0
UBCV,2021,W,VISA,110,,OVERALL,Foundation Studio: Digital Media,,453,77.854304636,9.907803319,90.0,0.0,10,0.0,2,2.0,1.0,13.0,51,127,200,45.0,2
UBCV,2021,W,VISA,180,,001,Foundation Studio: Approaches to Media,Hannah Moller;Marina Roy;Martin Katzoff;Ryan Smith,131,77.114503817,13.504780476,92.0,0.0,6,1.0,3,0.0,5.0,9.0,14,23,36,22.0,12
UBCV,2021,W,VISA,180,,002,Foundation Studio: Approaches to Media,Alejandra Garza;Hannah Moller;Marina Roy;Ramneet Kaur,110,77.318181818,20.335683745,99.0,0.0,8,1.0,2,2.0,4.0,7.0,8,6,19,34.0,19
UBCV,2021,W,VISA,180,,OVERALL,Foundation Studio: Approaches to Media,,241,77.20746888,16.929710885,99.0,0.0,14,2.0,5,2.0,9.0,16.0,22,29,55,56.0,31
UBCV,2021,W,VISA,183,,001,Foundation Studio: Ideas as Practice I,Carlos Colin Moreno;Gareth James;Lisa Radon,72,75.347222222,15.092353929,90.0,0.0,4,0.0,0,1.0,1.0,3.0,14,22,14,9.0,4
UBCV,2021,W,VISA,183,,002,Foundation Studio: Ideas as Practice I,Gareth James;Jeneen Frei Njootli;Liana Peacock;Lisa Radon,79,76.202531646,10.253679448,91.0,36.0,2,2.0,1,4.0,4.0,2.0,16,13,20,11.0,4
UBCV,2021,W,VISA,183,,OVERALL,Foundation Studio: Ideas as Practice I,,151,75.794701987,12.754250471,91.0,0.0,6,2.0,1,5.0,5.0,5.0,30,35,34,20.0,8
UBCV,2021,W,VISA,210,,001,Digital Arts,Mohammad Ali Ahadi,12,77.833333333,7.963933854,88.0,58.0,0,0.0,1,0.0,0.0,0.0,3,1,4,3.0,0
UBCV,2021,W,VISA,210,,002,Digital Arts,Manuel Pina Baldoquin,18,83.388888889,7.830099458,95.0,72.0,0,0.0,0,0.0,0.0,0.0,5,1,2,5.0,5
UBCV,2021,W,VISA,210,,003,Digital Arts,Manuel Pina Baldoquin,16,75.875,21.632922441,96.0,0.0,1,0.0,0,0.0,0.0,0.0,6,3,2,1.0,3
UBCV,2021,W,VISA,210,,004,Digital Arts,Joshua Hite,17,78.588235294,6.325136595,86.0,60.0,0,0.0,0,1.0,0.0,1.0,1,2,10,2.0,0
UBCV,2021,W,VISA,210,,227,Digital Arts,Kevin Day;Manuel Pina;Manuel Pina Baldoquin;Matilda Aslizadeh,18,80.333333333,5.110542736,88.0,66.0,0,0.0,0,0.0,1.0,0.0,0,6,7,4.0,0
UBCV,2021,W,VISA,210,,228,Digital Arts,Matilda Aslizadeh;Mohammad Ali Ahadi,20,77.8,5.596991673,88.0,68.0,0,0.0,0,0.0,0.0,3.0,4,4,6,3.0,0
UBCV,2021,W,VISA,210,,OVERALL,Digital Arts,,101,79.079207921,10.498269542,96.0,0.0,1,0.0,1,1.0,1.0,4.0,19,17,31,18.0,8
UBCV,2021,W,VISA,220,,001,Drawing,Marina Roy,20,77.5,9.848857802,91.0,50.0,0,1.0,0,1.0,1.0,0.0,4,3,4,5.0,1
UBCV,2021,W,VISA,220,,002,Drawing,Natalie Purschwitz,19,81.157894737,4.669798448,88.0,72.0,0,0.0,0,0.0,0.0,0.0,2,6,6,5.0,0
UBCV,2021,W,VISA,220,,003,Drawing,Xiong Gu,17,70.117647059,25.729074879,88.0,3.0,2,0.0,0,0.0,0.0,0.0,6,4,0,5.0,0
UBCV,2021,W,VISA,220,,OVERALL,Drawing,,56,76.5,15.927106682,91.0,3.0,2,1.0,0,1.0,1.0,0.0,12,13,10,15.0,1
UBCV,2021,W,VISA,230,,001,Painting,Carolyn Stockbridge,20,81.4,7.450891858,93.0,66.0,0,0.0,0,0.0,1.0,1.0,2,4,2,7.0,3
UBCV,2021,W,VISA,230,,002,Painting,Carolyn Stockbridge,20,81.75,7.032817808,92.0,66.0,0,0.0,0,0.0,1.0,0.0,2,6,2,6.0,3
UBCV,2021,W,VISA,230,,003,Painting,Phillip Mccrum,19,79.315789474,6.65876725,88.0,66.0,0,0.0,0,0.0,1.0,2.0,1,4,5,6.0,0
UBCV,2021,W,VISA,230,,OVERALL,Painting,,59,80.847457627,7.021674718,93.0,66.0,0,0.0,0,0.0,3.0,3.0,5,14,9,19.0,6
UBCV,2021,W,VISA,240,,001,Photography,Barrie Jones;Karice Mitchell,19,79.526315789,4.925764702,89.0,68.0,0,0.0,0,0.0,0.0,1.0,3,4,8,3.0,0
UBCV,2021,W,VISA,240,,OVERALL,Photography,,19,79.526315789,4.925764702,89.0,68.0,0,0.0,0,0.0,0.0,1.0,3,4,8,3.0,0
UBCV,2021,W,VISA,241,,001,Digital Photography,Karice Mitchell,14,77.642857143,5.168054877,86.0,63.0,0,0.0,0,1.0,0.0,0.0,1,7,4,1.0,0
UBCV,2021,W,VISA,241,,002,Digital Photography,Karice Mitchell,19,79.736842105,3.55656053,87.0,73.0,0,0.0,0,0.0,0.0,0.0,3,7,7,2.0,0
UBCV,2021,W,VISA,241,,003,Digital Photography,Dustin Brons;Mohammad Ali Ahadi,20,81.4,3.952347737,90.0,76.0,0,0.0,0,0.0,0.0,0.0,0,5,11,3.0,1
UBCV,2021,W,VISA,241,,227,Digital Photography,Dustin Brons,20,83.55,2.235479461,87.0,78.0,0,0.0,0,0.0,0.0,0.0,0,1,12,7.0,0
UBCV,2021,W,VISA,241,,228,Digital Photography,Dustin Brons,17,83.411764706,3.143620992,88.0,76.0,0,0.0,0,0.0,0.0,0.0,0,2,7,8.0,0
UBCV,2021,W,VISA,241,,OVERALL,Digital Photography,,90,81.322222222,4.15386047,90.0,63.0,0,0.0,0,1.0,0.0,0.0,4,22,41,21.0,1
UBCV,2021,W,VISA,250,,001,Print Media,Dan Starling,20,78.9,3.640416402,85.0,69.0,0,0.0,0,0.0,0.0,1.0,1,10,7,1.0,0
UBCV,2021,W,VISA,250,,002,Print Media,Martin Katzoff,21,76.904761905,10.700022252,86.0,33.0,1,0.0,0,0.0,0.0,0.0,2,10,5,3.0,0
UBCV,2021,W,VISA,250,,OVERALL,Print Media,,41,77.87804878,8.034908593,86.0,33.0,1,0.0,0,0.0,0.0,1.0,3,20,12,4.0,0
UBCV,2021,W,VISA,260,,001,Sculpture,Josephine Lee,17,81.0,5.968668193,90.0,70.0,0,0.0,0,0.0,0.0,1.0,2,4,3,6.0,1
UBCV,2021,W,VISA,260,,002,Sculpture,Josephine Lee,19,79.421052632,5.439728235,88.0,70.0,0,0.0,0,0.0,0.0,1.0,5,3,6,4.0,0
UBCV,2021,W,VISA,260,,003,Sculpture,Natalie Purschwitz;Scott Billings,20,79.95,3.219594613,85.0,73.0,0,0.0,0,0.0,0.0,0.0,1,9,8,2.0,0
UBCV,2021,W,VISA,260,,OVERALL,Sculpture,,56,80.089285714,4.903715792,90.0,70.0,0,0.0,0,0.0,0.0,2.0,8,16,17,12.0,1
UBCV,2021,W,VISA,280,,001,Contemporary Art: Ideas as Practice II,Althea Thauberger;Xiong Gu,27,77.185185185,8.927214386,87.0,42.0,1,0.0,0,1.0,1.0,2.0,1,8,10,3.0,0
UBCV,2021,W,VISA,280,,OVERALL,Contemporary Art: Ideas as Practice II,,27,77.185185185,8.927214386,87.0,42.0,1,0.0,0,1.0,1.0,2.0,1,8,10,3.0,0
UBCV,2021,W,VISA,310,,002,Intermediate Digital Arts I,Ryan Smith,20,85.65,4.487116059,93.0,77.0,0,0.0,0,0.0,0.0,0.0,0,1,8,7.0,4
UBCV,2021,W,VISA,310,,OVERALL,Intermediate Digital Arts I,,20,85.65,4.487116059,93.0,77.0,0,0.0,0,0.0,0.0,0.0,0,1,8,7.0,4
UBCV,2021,W,VISA,311,,002,Intermediate Digital Arts II,Ryan Smith;Scott Billings,15,80.6,6.009516263,90.0,64.0,0,0.0,0,0.0,1.0,0.0,1,2,9,1.0,1
UBCV,2021,W,VISA,311,,OVERALL,Intermediate Digital Arts II,,15,80.6,6.009516263,90.0,64.0,0,0.0,0,0.0,1.0,0.0,1,2,9,1.0,1
UBCV,2021,W,VISA,320,,001,Intermediate Drawing I,Damla Baluta,20,78.25,4.39946169,85.0,64.0,0,0.0,0,0.0,1.0,0.0,2,8,8,1.0,0
UBCV,2021,W,VISA,320,,OVERALL,Intermediate Drawing I,,20,78.25,4.39946169,85.0,64.0,0,0.0,0,0.0,1.0,0.0,2,8,8,1.0,0
UBCV,2021,W,VISA,321,,001,Intermediate Drawing II,Xiong Gu,20,76.9,6.223047147,88.0,60.0,0,0.0,0,1.0,0.0,1.0,5,8,1,4.0,0
UBCV,2021,W,VISA,321,,OVERALL,Intermediate Drawing II,,20,76.9,6.223047147,88.0,60.0,0,0.0,0,1.0,0.0,1.0,5,8,1,4.0,0
UBCV,2021,W,VISA,330,,001,Intermediate Painting I,Phillip Mccrum,20,80.3,4.39018043,93.0,74.0,0,0.0,0,0.0,0.0,0.0,2,7,8,2.0,1
UBCV,2021,W,VISA,330,,OVERALL,Intermediate Painting I,,20,80.3,4.39018043,93.0,74.0,0,0.0,0,0.0,0.0,0.0,2,7,8,2.0,1
UBCV,2021,W,VISA,331,,001,Intermediate Painting II,Gareth James;Phillip Mccrum,19,80.157894737,12.028961154,91.0,34.0,1,0.0,0,0.0,0.0,0.0,1,2,9,4.0,2
UBCV,2021,W,VISA,331,,OVERALL,Intermediate Painting II,,19,80.157894737,12.028961154,91.0,34.0,1,0.0,0,0.0,0.0,0.0,1,2,9,4.0,2
UBCV,2021,W,VISA,340,,001,Intermediate Photography I,Manuel Pina Baldoquin;Marina Roy,12,81.75,3.596083728,90.0,76.0,0,0.0,0,0.0,0.0,0.0,0,3,8,0.0,1
UBCV,2021,W,VISA,340,,002,Intermediate Photography I,Karice Mitchell,20,79.15,3.375998878,84.0,72.0,0,0.0,0,0.0,0.0,0.0,4,5,11,0.0,0
UBCV,2021,W,VISA,340,,OVERALL,Intermediate Photography I,,32,80.125,3.634511992,90.0,72.0,0,0.0,0,0.0,0.0,0.0,4,8,19,0.0,1
UBCV,2021,W,VISA,341,,001,Intermediate Photography II,Dan Starling;Karice Mitchell,19,79.526315789,3.549153593,87.0,75.0,0,0.0,0,0.0,0.0,0.0,1,10,5,3.0,0
UBCV,2021,W,VISA,341,,OVERALL,Intermediate Photography II,,19,79.526315789,3.549153593,87.0,75.0,0,0.0,0,0.0,0.0,0.0,1,10,5,3.0,0
UBCV,2021,W,VISA,350,,001,Intermediate Print Media I: Interdisciplinary Approaches to Image Production,Dan Starling,16,77.0,15.331883989,87.0,21.0,1,0.0,0,0.0,0.0,0.0,1,3,9,2.0,0
UBCV,2021,W,VISA,350,,OVERALL,Intermediate Print Media I: Interdisciplinary Approaches to Image Production,,16,77.0,15.331883989,87.0,21.0,1,0.0,0,0.0,0.0,0.0,1,3,9,2.0,0
UBCV,2021,W,VISA,351,,001,Intermediate Print Media II: Interdisciplinary Approaches to Image Production,Dan Starling,16,78.1875,4.053290844,84.0,68.0,0,0.0,0,0.0,0.0,1.0,3,4,8,0.0,0
UBCV,2021,W,VISA,351,,OVERALL,Intermediate Print Media II: Interdisciplinary Approaches to Image Production,,16,78.1875,4.053290844,84.0,68.0,0,0.0,0,0.0,0.0,1.0,3,4,8,0.0,0
UBCV,2021,W,VISA,360,,001,Intermediate Sculpture I,Gareth James;Germaine Koh,14,81.857142857,3.977961265,86.0,73.0,0,0.0,0,0.0,0.0,0.0,2,1,6,5.0,0
UBCV,2021,W,VISA,360,,OVERALL,Intermediate Sculpture I,,14,81.857142857,3.977961265,86.0,73.0,0,0.0,0,0.0,0.0,0.0,2,1,6,5.0,0
UBCV,2021,W,VISA,380,,001,Studio Theory,Alexandra Elcock;Carlos Colin Moreno;Damla Baluta;Saromi Kim,46,83.065217391,5.626928011,93.0,69.0,0,0.0,0,0.0,0.0,2.0,3,3,18,15.0,5
UBCV,2021,W,VISA,380,,OVERALL,Studio Theory,,46,83.065217391,5.626928011,93.0,69.0,0,0.0,0,0.0,0.0,2.0,3,3,18,15.0,5
UBCV,2021,W,VISA,390,,001,Performance Art,Barbara Zeigler;Guadalupe Martinez,19,79.473684211,6.653056282,88.0,58.0,0,0.0,1,0.0,0.0,0.0,1,6,6,5.0,0
UBCV,2021,W,VISA,390,,002,Performance Art,Guadalupe Martinez,19,82.894736842,3.510219,89.0,78.0,0,0.0,0,0.0,0.0,0.0,0,3,11,5.0,0
